state,abbr,DA,Wind,RT
8/4/2019 10:00,,0.66,10,0.36
8/4/2019 11:00,,-1.0975,11,-1.1175
8/4/2019 12:00,,-1.085,12,-1.445
8/4/2019 13:00,,-7.165,13,-7.17
8/4/2019 14:00,,-8.965,14,-8.995
8/4/2019 15:00,,-6.84,15,-6.9
8/4/2019 16:00,,4.8025,16,4.7525
8/4/2019 17:00,,48.23,17,48.2
8/4/2019 18:00,,61.9475,18,61.9275
8/4/2019 19:00,,13.4625,19,13.4525
8/4/2019 20:00,,5.3825,20,5.69
8/4/2019 21:00,,15.61,21,17.9275
8/4/2019 22:00,,2.99,22,3.9225
8/4/2019 23:00,,3.2375,23,3.2975
8/5/2019 0:00,,1.4475,0,1.7775
8/5/2019 1:00,,-0.2425,1,0.1375
8/5/2019 2:00,,-0.1175,2,0.0225
8/5/2019 3:00,,-0.3425,3,-0.2425
8/5/2019 4:00,,-0.6525,4,-0.5625
8/5/2019 5:00,,-1.3225,5,-1.3325
8/5/2019 6:00,,-0.8775,6,-0.8375
8/5/2019 7:00,,-0.885,7,-0.925
8/5/2019 8:00,,-0.1,8,-0.12
8/5/2019 9:00,,1.345,9,1.255
8/5/2019 10:00,,1.0625,10,0.9825
8/5/2019 11:00,,1.4525,11,1.3925
8/5/2019 12:00,,20.5575,12,20.56
8/5/2019 13:00,,12.1075,13,12.335
8/5/2019 14:00,,41.77,14,41.855
8/5/2019 15:00,,567.2625,15,567.345
8/5/2019 16:00,,1873.495,16,1873.7375
8/5/2019 17:00,,1216.975,17,1219.525
8/5/2019 18:00,,295.8975,18,298.415
8/5/2019 19:00,,8.505,19,10.8
8/5/2019 20:00,,-4.0275,20,-1.835
8/5/2019 21:00,,-2.305,21,-0.8975
8/5/2019 22:00,,-3.6275,22,-3.42
8/5/2019 23:00,,-0.5075,23,-0.15
8/6/2019 0:00,,0.4275,0,0.8275
8/6/2019 1:00,,0.55,1,1.57
8/6/2019 2:00,,0.3325,2,0.9025
8/6/2019 3:00,,0.575,3,0.945
8/6/2019 4:00,,-0.42,4,-0.22
8/6/2019 5:00,,-0.2,5,0
8/6/2019 6:00,,0.065,6,0.045
8/6/2019 7:00,,-0.2175,7,-0.2675
8/6/2019 8:00,,-0.51,8,-0.54
8/6/2019 9:00,,0.4375,9,0.4275
8/6/2019 10:00,,0.105,10,0.095
8/6/2019 11:00,,-1.3775,11,-1.2375
8/6/2019 12:00,,10.3375,12,11.8775
8/6/2019 13:00,,23.1575,13,23.9275
8/6/2019 14:00,,246.51,14,248.46
8/6/2019 15:00,,-20.1175,15,-13.1775
8/6/2019 16:00,,511.4275,16,521.7625
8/6/2019 17:00,,350.4025,17,360.2225
8/6/2019 18:00,,11.235,18,16.8
8/6/2019 19:00,,-4.0375,19,-0.085
8/6/2019 20:00,,-2.26,20,-0.1675
8/6/2019 21:00,,-1.095,21,-0.1975
8/6/2019 22:00,,-0.3625,22,-0.41
8/6/2019 23:00,,-0.2775,23,-0.115
8/7/2019 0:00,,-0.2825,0,0.17
8/7/2019 1:00,,0.1025,1,1.2125
8/7/2019 2:00,,-0.0425,2,1.0075
8/7/2019 3:00,,0.335,3,1.385
8/7/2019 4:00,,-0.915,4,-0.46
8/7/2019 5:00,,-1.105,5,-0.5025
8/7/2019 6:00,,-0.1575,6,0.8125
8/7/2019 7:00,,-0.1025,7,0.6575
8/7/2019 8:00,,-0.25,8,0.24
8/7/2019 9:00,,1.4575,9,1.4475
8/7/2019 10:00,,-0.035,10,0.185
8/7/2019 11:00,,-1.8025,11,-1.8025
8/7/2019 12:00,,-1.24,12,0.195
8/7/2019 13:00,,-22.1525,13,-22.2325
8/7/2019 14:00,,-253.54,14,-253.525
8/7/2019 15:00,,-438.5925,15,-438.585
8/7/2019 16:00,,-953.0875,16,-966.19
8/7/2019 17:00,,-759.1275,17,-767.1375
8/7/2019 18:00,,-386.975,18,-386.9725
8/7/2019 19:00,,-19.4725,19,-18.935
8/7/2019 20:00,,-8.815,20,-8.0625
8/7/2019 21:00,,-1.55,21,-4.5175
8/7/2019 22:00,,1.06,22,-12.195
8/7/2019 23:00,,0.1375,23,-20.0325
8/8/2019 0:00,,0.935,0,3.185
8/8/2019 1:00,,2.0575,1,6.695
8/8/2019 2:00,,2.235,2,6.755
8/8/2019 3:00,,2.1075,3,6.3275
8/8/2019 4:00,,-1.3375,4,2.0825
8/8/2019 5:00,,-0.82,5,3.03
8/8/2019 6:00,,1.0525,6,6.4225
8/8/2019 7:00,,1.48,7,11.03
8/8/2019 8:00,,1.875,8,11.005
8/8/2019 9:00,,2.6525,9,9.81
8/8/2019 10:00,,2.1025,10,8.1075
8/8/2019 11:00,,1.2825,11,4.2
8/8/2019 12:00,,2.515,12,3.475
8/8/2019 13:00,,-6.275,13,-5.02
8/8/2019 14:00,,-27.4625,14,-26.7
8/8/2019 15:00,,-43.17,15,-41.34
8/8/2019 16:00,,-90.6925,16,-84.985
8/8/2019 17:00,,-124.2425,17,-126.91
8/8/2019 18:00,,-55.3,18,-51.1575
8/8/2019 19:00,,-4.19,19,-2.795
8/8/2019 20:00,,-4.8025,20,-3.6375
8/8/2019 21:00,,3.0175,21,3.205
8/8/2019 22:00,,1.72,22,2.1
8/8/2019 23:00,,0.6225,23,1.2925
8/9/2019 0:00,,0.9675,0,1.8425
8/9/2019 1:00,,2.27,1,2.59
8/9/2019 2:00,,2.3025,2,2.6575
8/9/2019 3:00,,2.245,3,2.585
8/9/2019 4:00,,1.8525,4,2.1825
8/9/2019 5:00,,1.99,5,2.32
8/9/2019 6:00,,3.205,6,3.535
8/9/2019 7:00,,2.2675,7,2.2475
8/9/2019 8:00,,2.515,8,2.495
8/9/2019 9:00,,2.525,9,2.515
8/9/2019 10:00,,3.0175,10,3.06
8/9/2019 11:00,,4,11,3.9775
8/9/2019 12:00,,15.725,12,14.855
8/9/2019 13:00,,0.88,13,0.4975
8/9/2019 14:00,,295.5375,14,279.095
8/9/2019 15:00,,640.8625,15,607.5575
8/9/2019 16:00,,848.295,16,809.5275
8/9/2019 17:00,,-126.7525,17,-126.49
8/9/2019 18:00,,-142.9625,18,-140.2625
8/9/2019 19:00,,-18.9875,19,-18.1575
8/9/2019 20:00,,-7.6875,20,-6.905
8/9/2019 21:00,,-3.6675,21,-3.6575
8/9/2019 22:00,,-0.9575,22,-0.98
8/9/2019 23:00,,-0.4275,23,-0.28
8/10/2019 0:00,,-0.9825,0,-1.11
8/10/2019 1:00,,-0.5175,1,-0.0725
8/10/2019 2:00,,-0.11,2,0.175
8/10/2019 3:00,,-0.345,3,-0.105
8/10/2019 4:00,,-0.4,4,-0.2975
8/10/2019 5:00,,-0.7725,5,-0.75
8/10/2019 6:00,,-0.215,6,-0.215
8/10/2019 7:00,,1.0625,7,1.0825
8/10/2019 8:00,,3.175,8,3.175
8/10/2019 9:00,,2.7225,9,2.7525
8/10/2019 10:00,,1.34,10,1.41
8/10/2019 11:00,,-0.0975,11,0.0625
8/10/2019 12:00,,-3.9,12,-3.73
8/10/2019 13:00,,-10.065,13,-9.805
8/10/2019 14:00,,-90.26,14,-89.7575
8/10/2019 15:00,,-119.2725,15,-118.6775
8/10/2019 16:00,,-238.49,16,-238.0275
8/10/2019 17:00,,-234.2325,17,-233.6975
8/10/2019 18:00,,-88.0225,18,-87.575
8/10/2019 19:00,,-8.7475,19,-8.045
8/10/2019 20:00,,-2.5525,20,-1.57
8/10/2019 21:00,,-0.825,21,0.655
8/10/2019 22:00,,0.1525,22,2.17
8/10/2019 23:00,,-0.69,23,-0.1575
8/11/2019 0:00,,-0.0025,0,0.09
8/11/2019 1:00,,1.2375,1,2.2975
8/11/2019 2:00,,0.905,2,1.6225
8/11/2019 3:00,,0.6175,3,1.215
8/11/2019 4:00,,-2.3875,4,-2.7075
8/11/2019 5:00,,-3.245,5,-3.4925
8/11/2019 6:00,,-3.2775,6,-3.175
8/11/2019 7:00,,-1.75,7,-1.35
8/11/2019 8:00,,-2.0775,8,-2.0275
8/11/2019 9:00,,-0.24,9,-0.18
8/11/2019 10:00,,-2.6575,10,-3.3925
8/11/2019 11:00,,-1.1725,11,-1.4625
8/11/2019 12:00,,-2.89,12,-2.79
8/11/2019 13:00,,-10.4075,13,-10.0775
8/11/2019 14:00,,-112.15,14,-111.58
8/11/2019 15:00,,-228.1825,15,-227.3025
8/11/2019 16:00,,-360.01,16,-358.8125
8/11/2019 17:00,,-363.77,17,-362.7975
8/11/2019 18:00,,-146.7425,18,-146.2225
8/11/2019 19:00,,-26.2775,19,-25.79
8/11/2019 20:00,,-10.4575,20,-9.6375
8/11/2019 21:00,,-5.7,21,-5.1825
8/11/2019 22:00,,-0.47,22,-0.2725
8/11/2019 23:00,,0.9125,23,1.5075
8/12/2019 0:00,,1.7425,0,2.4325
8/12/2019 1:00,,3.285,1,4.025
8/12/2019 2:00,,3.545,2,4.575
8/12/2019 3:00,,3.765,3,5.025
8/12/2019 4:00,,4.3025,4,5.5325
8/12/2019 5:00,,1.25,5,1.6
8/12/2019 6:00,,3.7475,6,5.0475
8/12/2019 7:00,,3.1175,7,4.0175
8/12/2019 8:00,,3.3225,8,3.8025
8/12/2019 9:00,,3.2025,9,3.5625
8/12/2019 10:00,,1.38,10,1.98
8/12/2019 11:00,,2.0975,11,2.6875
8/12/2019 12:00,,11.9175,12,12.1775
8/12/2019 13:00,,18.56,13,18.86
8/12/2019 14:00,,515.7975,14,516.4175
8/12/2019 15:00,,3669.7575,15,3671.7975
8/12/2019 16:00,,1382.51,16,1388.3825
8/12/2019 17:00,,409.67,17,417.0225
8/12/2019 18:00,,187.775,18,190.6475
8/12/2019 19:00,,54.5825,19,55.61
8/12/2019 20:00,,-8.655,20,-8.7
8/12/2019 21:00,,-3.48,21,-4.125
8/12/2019 22:00,,1.3675,22,1.65
8/12/2019 23:00,,-0.4675,23,-1.6725
8/13/2019 0:00,,0.245,0,-2.9125
8/13/2019 1:00,,-0.4925,1,-0.8025
8/13/2019 2:00,,0.0425,2,-3.8925
8/13/2019 3:00,,-0.0125,3,-0.2075
8/13/2019 4:00,,0.63,4,0.56
8/13/2019 5:00,,0.8725,5,0.905
8/13/2019 6:00,,0.985,6,0.995
8/13/2019 7:00,,1.58,7,1.56
8/13/2019 8:00,,1.9325,8,1.8925
8/13/2019 9:00,,1.285,9,1.295
8/13/2019 10:00,,1.3425,10,1.3325
8/13/2019 11:00,,0.8275,11,0.8075
8/13/2019 12:00,,-3.735,12,-3.4225
8/13/2019 13:00,,-76.165,13,-75.4925
8/13/2019 14:00,,63.865,14,65.6575
8/13/2019 15:00,,3387.4975,15,3393.6525
8/13/2019 16:00,,5921.865,16,5935.01
8/13/2019 17:00,,6111.8175,17,6129.2525
8/13/2019 18:00,,-516.46,18,-511.0825
8/13/2019 19:00,,-111.2,19,-111.025
8/13/2019 20:00,,-14.3375,20,-14.315
8/13/2019 21:00,,8.3,21,9.0525
8/13/2019 22:00,,3.645,22,3.62
8/13/2019 23:00,,3.01,23,3.005
8/14/2019 0:00,,1.6525,0,1.645
8/14/2019 1:00,,1.74,1,1.7525
8/14/2019 2:00,,1.97,2,1.96
8/14/2019 3:00,,2.2775,3,2.2575
8/14/2019 4:00,,1.705,4,1.685
8/14/2019 5:00,,1.415,5,1.395
8/14/2019 6:00,,0.26,6,0.25
8/14/2019 7:00,,-0.305,7,-0.355
8/14/2019 8:00,,-1.1425,8,-1.1925
8/14/2019 9:00,,-2.6025,9,-2.6325
8/14/2019 10:00,,-3.2525,10,-3.3025
8/14/2019 11:00,,-8.185,11,-8.225
8/14/2019 12:00,,-14.4475,12,-14.5225
8/14/2019 13:00,,-111.8175,13,-111.82
8/14/2019 14:00,,-268.195,14,-268.095
8/14/2019 15:00,,-893.2025,15,-893.0925
8/14/2019 16:00,,-1211.685,16,-1211.645
8/14/2019 17:00,,-714.4625,17,-714.3025
8/14/2019 18:00,,626.7875,18,628.0775
8/14/2019 19:00,,166.965,19,167.5325
8/14/2019 20:00,,-15.4675,20,-15.545
8/14/2019 21:00,,0.67,21,0.71
8/14/2019 22:00,,-3.045,22,-3.085
8/14/2019 23:00,,0.305,23,0.235
8/15/2019 0:00,,0.8675,0,0.8275
8/15/2019 1:00,,0.8725,1,0.8325
8/15/2019 2:00,,0.7275,2,0.6775
8/15/2019 3:00,,0.32,3,0.29
8/15/2019 4:00,,-0.2775,4,-0.2975
8/15/2019 5:00,,0.57,5,0.55
8/15/2019 6:00,,2.39,6,2.37
8/15/2019 7:00,,2.2175,7,2.1675
8/15/2019 8:00,,1.59,8,1.53
8/15/2019 9:00,,0.6125,9,0.5725
8/15/2019 10:00,,1.86,10,1.82
8/15/2019 11:00,,9.7225,11,9.7025
8/15/2019 12:00,,4.41,12,4.31
8/15/2019 13:00,,26.6875,13,26.5775
8/15/2019 14:00,,819.285,14,819.235
8/15/2019 15:00,,4074.315,15,4074.055
8/15/2019 16:00,,7115.4925,16,7115.405
8/15/2019 17:00,,7240.54,17,7240.27
8/15/2019 18:00,,3143.725,18,3143.835
8/15/2019 19:00,,64.075,19,64.265
8/15/2019 20:00,,-2.2825,20,-2.0325
8/15/2019 21:00,,-1.4075,21,-3.2475
8/15/2019 22:00,,-0.65,22,-7.7325
8/15/2019 23:00,,0.935,23,1.0775
8/16/2019 0:00,,0.0775,0,0.4175
8/16/2019 1:00,,-1.7625,1,-0.3725
8/16/2019 2:00,,-3.68,2,-7.3025
8/16/2019 3:00,,-5.3825,3,-3.9525
8/16/2019 4:00,,-10.9575,4,-11.1475
8/16/2019 5:00,,-5.8275,5,-5.9975
8/16/2019 6:00,,-2.2475,6,-1.9575
8/16/2019 7:00,,-1.4725,7,-1.7175
8/16/2019 8:00,,-2.355,8,-2.365
8/16/2019 9:00,,-0.5325,9,-0.5325
8/16/2019 10:00,,0.6925,10,0.7725
8/16/2019 11:00,,-2.1875,11,-2.15
8/16/2019 12:00,,-2.56,12,-2.52
8/16/2019 13:00,,-38.065,13,-38.105
8/16/2019 14:00,,-554.165,14,-554.235
8/16/2019 15:00,,-1590.235,15,-1589.265
8/16/2019 16:00,,-2038.4075,16,-2040.67
8/16/2019 17:00,,-3188.785,17,-3188.53
8/16/2019 18:00,,-1532.3625,18,-1531.7425
8/16/2019 19:00,,-110.4975,19,-110.3275
8/16/2019 20:00,,-8.315,20,-7.8425
8/16/2019 21:00,,-5.52,21,-6.82
8/16/2019 22:00,,-4.3075,22,-4.1175
8/16/2019 23:00,,-1.325,23,0.6425
8/17/2019 0:00,,0.37,0,3.5125
8/17/2019 1:00,,2.145,1,3.9225
8/17/2019 2:00,,2.6575,2,-0.3325
8/17/2019 3:00,,4.1225,3,1.715
8/17/2019 4:00,,1.4825,4,0.04
8/17/2019 5:00,,1.26,5,3.5125
8/17/2019 6:00,,0.85,6,0.3
8/17/2019 7:00,,1.95,7,2.49
8/17/2019 8:00,,0.9825,8,1.8775
8/17/2019 9:00,,0.74,9,1.56
8/17/2019 10:00,,-2.8275,10,-3.44
8/17/2019 11:00,,-3.6525,11,-4.9075
8/17/2019 12:00,,-2.99,12,-4.17
8/17/2019 13:00,,-7.575,13,-7.5725
8/17/2019 14:00,,-22.0575,14,-21.855
8/17/2019 15:00,,-117.2,15,-117.2
8/17/2019 16:00,,-374.6975,16,-374.835
8/17/2019 17:00,,-671.56,17,-671.5625
8/17/2019 18:00,,-156.3325,18,-156.3275
8/17/2019 19:00,,-18.0475,19,-17.6425
8/17/2019 20:00,,-6.245,20,-5.295
8/17/2019 21:00,,-2.6825,21,-0.4625
8/17/2019 22:00,,-0.03,22,2.6075
8/17/2019 23:00,,0.555,23,3.2425
8/18/2019 0:00,,-0.4225,0,2.6375
8/18/2019 1:00,,1.355,1,4.4625
8/18/2019 2:00,,3.4275,2,0.0175
8/18/2019 3:00,,2.325,3,-1.4075
8/18/2019 4:00,,-1.985,4,-8.3175
8/18/2019 5:00,,-3.86,5,-7.16
8/18/2019 6:00,,-4.04,6,-9.3075
8/18/2019 7:00,,-11.04,7,-11.295
8/18/2019 8:00,,-5.68,8,-9.03
8/18/2019 9:00,,-2.365,9,-3.6925
8/18/2019 10:00,,-4.6725,10,-7.09
8/18/2019 11:00,,-4.1975,11,-5.975
8/18/2019 12:00,,-2.9725,12,-3.02
8/18/2019 13:00,,-6.6375,13,-6.6175
8/18/2019 14:00,,-11.2875,14,-11.1975
8/18/2019 15:00,,-44.025,15,-43.9875
8/18/2019 16:00,,-163.52,16,-163.48
8/18/2019 17:00,,-448.8625,17,-448.7175
8/18/2019 18:00,,-104.755,18,-104.0275
8/18/2019 19:00,,-16.9525,19,-16.515
8/18/2019 20:00,,-6.64,20,-6.2325
8/18/2019 21:00,,-4.21,21,-3.67
8/18/2019 22:00,,-2.005,22,-1.1525
8/18/2019 23:00,,0.405,23,1.5475
8/19/2019 0:00,,0.21,0,1.1625
8/19/2019 1:00,,1.6425,1,-0.4125
8/19/2019 2:00,,1.4425,2,-1.62
8/19/2019 3:00,,2.215,3,3.015
8/19/2019 4:00,,-0.1425,4,0.4275
8/19/2019 5:00,,1.3125,5,1.5225
8/19/2019 6:00,,2.58,6,3.43
8/19/2019 7:00,,2.445,7,2.585
8/19/2019 8:00,,1.3475,8,1.4475
8/19/2019 9:00,,1.645,9,1.655
8/19/2019 10:00,,0.2525,10,0.2625
8/19/2019 11:00,,0.26,11,0.29
8/19/2019 12:00,,1.57,12,1.5125
8/19/2019 13:00,,-7.7525,13,-7.795
8/19/2019 14:00,,-77.0275,14,-77.0275
8/19/2019 15:00,,-655.7225,15,-655.8825
8/19/2019 16:00,,-1225.8625,16,-1233.315
8/19/2019 17:00,,-1433.4125,17,-1446.0475
8/19/2019 18:00,,-360.8575,18,-360.5775
8/19/2019 19:00,,-7.825,19,-7.7075
8/19/2019 20:00,,4.4675,20,5.095
8/19/2019 21:00,,6.12,21,6.63
8/19/2019 22:00,,3.2125,22,4.245
8/19/2019 23:00,,1.565,23,3.06
8/20/2019 0:00,,1.1925,0,2.8575
8/20/2019 1:00,,-0.9225,1,1.5575
8/20/2019 2:00,,0.0825,2,4.6075
8/20/2019 3:00,,-1.385,3,1.42
8/20/2019 4:00,,-1.955,4,-0.8975
8/20/2019 5:00,,-0.4675,5,-0.02
8/20/2019 6:00,,1.2275,6,1.5375
8/20/2019 7:00,,1.4575,7,1.6475
8/20/2019 8:00,,1.1775,8,1.1475
8/20/2019 9:00,,1.6075,9,1.6075
8/20/2019 10:00,,0.785,10,0.755
8/20/2019 11:00,,-2.075,11,-2.085
8/20/2019 12:00,,3.7875,12,3.7475
8/20/2019 13:00,,-17.965,13,-18.0625
8/20/2019 14:00,,-244.245,14,-244.255
8/20/2019 15:00,,-1224.2425,15,-1224.395
8/20/2019 16:00,,-2008.5325,16,-2008.6675
8/20/2019 17:00,,-1727.3075,17,-1727.605
8/20/2019 18:00,,-499.61,18,-499.615
8/20/2019 19:00,,-23.9775,19,-23.9575
8/20/2019 20:00,,-11.785,20,-11.715
8/20/2019 21:00,,-2.1125,21,-1.9425
8/20/2019 22:00,,-2.7225,22,-2.415
8/20/2019 23:00,,-0.7375,23,-0.4375
8/21/2019 0:00,,-0.475,0,-0.135
8/21/2019 1:00,,1.3,1,2.01
8/21/2019 2:00,,1.1025,2,1.9425
8/21/2019 3:00,,0.455,3,0.9875
8/21/2019 4:00,,-0.025,4,0.2925
8/21/2019 5:00,,-0.4225,5,-0.31
8/21/2019 6:00,,-0.1,6,-0.03
8/21/2019 7:00,,-0.865,7,-0.865
8/21/2019 8:00,,-0.9725,8,-0.9725
8/21/2019 9:00,,-0.6625,9,-0.6625
8/21/2019 10:00,,-1.3475,10,-1.3675
8/21/2019 11:00,,-4.7475,11,-4.7275
8/21/2019 12:00,,-3.5225,12,-3.4825
8/21/2019 13:00,,-20.3325,13,-20.3425
8/21/2019 14:00,,-372.8625,14,-372.7625
8/21/2019 15:00,,-1910.5175,15,-1910.2475
8/21/2019 16:00,,-3040.9375,16,-3040.425
8/21/2019 17:00,,-2287.5825,17,-2286.9725
8/21/2019 18:00,,-662.95,18,-662.83
8/21/2019 19:00,,-49.7025,19,-49.7625
8/21/2019 20:00,,-20.5025,20,-20.6625
8/21/2019 21:00,,-5.995,21,-5.9775
8/21/2019 22:00,,-6.4125,22,-6.0975
8/21/2019 23:00,,-1.7925,23,-1.6675
8/22/2019 0:00,,-2.135,0,-1.92
8/22/2019 1:00,,-0.0375,1,0.56
8/22/2019 2:00,,0.1525,2,0.9625
8/22/2019 3:00,,-0.6875,3,-0.3475
8/22/2019 4:00,,0.0875,4,0.4475
8/22/2019 5:00,,1.365,5,1.905
8/22/2019 6:00,,2.8275,6,3.1275
8/22/2019 7:00,,3.2525,7,3.2525
8/22/2019 8:00,,2.295,8,2.275
8/22/2019 9:00,,1.925,9,1.925
8/22/2019 10:00,,1.32,10,1.39
8/22/2019 11:00,,0.6925,11,0.8825
8/22/2019 12:00,,-0.19,12,-0.11
8/22/2019 13:00,,4.025,13,4.265
8/22/2019 14:00,,32.2675,14,32.3475
8/22/2019 15:00,,125.1625,15,125.265
8/22/2019 16:00,,459.58,16,459.9975
8/22/2019 17:00,,611.35,17,612.2475
8/22/2019 18:00,,-32.715,18,-32.37
8/22/2019 19:00,,-13.435,19,-13.1175
8/22/2019 20:00,,-6.6175,20,-6.2075
8/22/2019 21:00,,-1.43,21,-0.8725
8/22/2019 22:00,,-3.025,22,-2.18
8/22/2019 23:00,,0.26,23,1.27
8/23/2019 0:00,,0.2925,0,0.885
8/23/2019 1:00,,2.8575,1,4.5075
8/23/2019 2:00,,0.0075,2,1.1075
8/23/2019 3:00,,-1.095,3,-1.0025
8/23/2019 4:00,,1.2575,4,1.5475
8/23/2019 5:00,,3.395,5,3.655
8/23/2019 6:00,,3.515,6,3.615
8/23/2019 7:00,,2.9,7,2.87
8/23/2019 8:00,,1.675,8,1.665
8/23/2019 9:00,,5.62,9,5.62
8/23/2019 10:00,,4.0375,10,4.0275
8/23/2019 11:00,,8.125,11,8.1325
8/23/2019 12:00,,20.67,12,20.6725
8/23/2019 13:00,,37.2175,13,37.21
8/23/2019 14:00,,39.685,14,39.645
8/23/2019 15:00,,-42.7025,15,-42.64
8/23/2019 16:00,,-166.0275,16,-165.7775
8/23/2019 17:00,,-143.7175,17,-143.4375
8/23/2019 18:00,,-33.0425,18,-32.6675
8/23/2019 19:00,,-12.5375,19,-11.795
8/23/2019 20:00,,-9.6925,20,-8.5375
8/23/2019 21:00,,-6.57,21,-14.665
8/23/2019 22:00,,-4.79,22,-19.6025
8/23/2019 23:00,,-1.77,23,2.83
8/24/2019 0:00,,-1.31,0,3.37
8/24/2019 1:00,,-0.53,1,1.12
8/24/2019 2:00,,0.685,2,2.185
8/24/2019 3:00,,1.21,3,1.69
8/24/2019 4:00,,0.79,4,0.81
8/24/2019 5:00,,1.1425,5,1.1425
8/24/2019 6:00,,1.2475,6,1.2475
8/24/2019 7:00,,-0.44,7,-0.43
8/24/2019 8:00,,0.7,8,0.7
8/24/2019 9:00,,0.125,9,0.135
8/24/2019 10:00,,-0.9225,10,-0.9125
8/24/2019 11:00,,-2.0475,11,-2.0475
8/24/2019 12:00,,1.895,12,1.895
8/24/2019 13:00,,-0.285,13,-0.105
8/24/2019 14:00,,4.99,14,5.13
8/24/2019 15:00,,-16.89,15,-16.84
8/24/2019 16:00,,-91.4475,16,-91.3625
8/24/2019 17:00,,-105.375,17,-104.995
8/24/2019 18:00,,-32.4125,18,-31.9625
8/24/2019 19:00,,-12.72,19,-11.87
8/24/2019 20:00,,-7.985,20,-3.905
8/24/2019 21:00,,-5.585,21,-0.3875
8/24/2019 22:00,,-3.1775,22,1.1
8/24/2019 23:00,,-2.4425,23,-13.04
8/25/2019 0:00,,-3.61,0,-8.9975
8/25/2019 1:00,,-2.8625,1,-17.53
8/25/2019 2:00,,-2.3425,2,-18.57
8/25/2019 3:00,,-2.4475,3,-19.0125
8/25/2019 4:00,,-1.66,4,-14.09
8/25/2019 5:00,,-2.4025,5,-13.965
8/25/2019 6:00,,-0.3475,6,4.06
8/25/2019 7:00,,-1.18,7,1.51
8/25/2019 8:00,,-1.735,8,-0.535
8/25/2019 9:00,,-0.8525,9,-0.5925
8/25/2019 10:00,,-0.09,10,0.17
8/25/2019 11:00,,-1.9475,11,-1.7075
8/25/2019 12:00,,-4.4975,12,-4.4975
8/25/2019 13:00,,-11.5225,13,-11.5325
8/25/2019 14:00,,-22.125,14,-22.135
8/25/2019 15:00,,-30.9525,15,-30.8925
8/25/2019 16:00,,-144.755,16,-144.6225
8/25/2019 17:00,,-147.55,17,-147.6375
8/25/2019 18:00,,-71.3325,18,-71.1825
8/25/2019 19:00,,-9.04,19,-8.22
8/25/2019 20:00,,-10.5775,20,-9.4375
8/25/2019 21:00,,-5.9625,21,-5.7425
8/25/2019 22:00,,-1.59,22,0.235
8/25/2019 23:00,,-1.4,23,-9.1775
8/26/2019 0:00,,-2.245,0,-16.465
8/26/2019 1:00,,-0.7675,1,-8.3325
8/26/2019 2:00,,-0.4925,2,-8.6725
8/26/2019 3:00,,-1.8875,3,-9.88
8/26/2019 4:00,,-4.8925,4,-7.66
8/26/2019 5:00,,-3.96,5,-3.915
8/26/2019 6:00,,-1.0175,6,0
8/26/2019 7:00,,0.5,7,1.0125
8/26/2019 8:00,,-0.515,8,-0.505
8/26/2019 9:00,,-1.24,9,-1.3125
8/26/2019 10:00,,-1.6375,10,-1.7025
8/26/2019 11:00,,-3.77,11,-3.74
8/26/2019 12:00,,-5.74,12,-5.6725
8/26/2019 13:00,,-12.025,13,-11.9025
8/26/2019 14:00,,-170.335,14,-170.035
8/26/2019 15:00,,-1240.85,15,-1239.765
8/26/2019 16:00,,-3427.4825,16,-3424.28
8/26/2019 17:00,,-2503.785,17,-2498.68
8/26/2019 18:00,,-1356.29,18,-1350.85
8/26/2019 19:00,,-117.105,19,-117.0025
8/26/2019 20:00,,-11.5325,20,-6.535
8/26/2019 21:00,,-5.7625,21,-4.78
8/26/2019 22:00,,-4.7925,22,-8.5025
8/26/2019 23:00,,-4.61,23,11.425
8/27/2019 0:00,,-3.3275,0,-12.5875
8/27/2019 1:00,,1.3125,1,-9
8/27/2019 2:00,,0.5775,2,-9.4575
8/27/2019 3:00,,-0.4575,3,-10.11
8/27/2019 4:00,,0.89,4,-10.7575
8/27/2019 5:00,,0.7225,5,-15.04
8/27/2019 6:00,,-0.2,6,-15.6875
8/27/2019 7:00,,-0.9775,7,-16.2925
8/27/2019 8:00,,-1.195,8,-10.6525
8/27/2019 9:00,,-2.345,9,-0.555
8/27/2019 10:00,,-3.91,10,-3.28
8/27/2019 11:00,,-6.34,11,-5.985
8/27/2019 12:00,,-11.3325,12,-10.7575
8/27/2019 13:00,,-16.985,13,-17.105
8/27/2019 14:00,,-33.97,14,-34.675
8/27/2019 15:00,,-82.4575,15,-84.1075
8/27/2019 16:00,,-194.0725,16,-195.8025
8/27/2019 17:00,,-217.1825,17,-219.195
8/27/2019 18:00,,-66.095,18,-67.09
8/27/2019 19:00,,-16.9775,19,-17.3975
8/27/2019 20:00,,-9.5125,20,-9.8
8/27/2019 21:00,,-3.1125,21,-3.5575
8/27/2019 22:00,,-2.93,22,-2.98
8/27/2019 23:00,,-0.435,23,-0.1675
8/28/2019 0:00,,-0.135,0,0.715
8/28/2019 1:00,,0.015,1,0.075
8/28/2019 2:00,,0.9875,2,1.0475
8/28/2019 3:00,,1.0625,3,1.0625
8/28/2019 4:00,,1.985,4,2.005
8/28/2019 5:00,,2.1875,5,2.1975
8/28/2019 6:00,,2.405,6,2.425
8/28/2019 7:00,,2.8275,7,2.8075
8/28/2019 8:00,,1.905,8,1.865
8/28/2019 9:00,,3.975,9,3.965
8/28/2019 10:00,,2.76,10,2.74
